Date,Open,High,Low,Close,Adj_Close,Volume
2018-02-14,26900,26926.94922,26557.19922,26645.09961,26645.09961,21864000
2018-02-15,26701.75,26877.25,26597.94922,26733.5,26733.5,20616000
2018-02-16,26890.75,26906,26520.34961,26599.05078,26599.05078,13859000
2018-02-19,26635.55078,26659.30078,26262.55078,26411.40039,26411.40039,13027000
2018-02-20,26411.90039,26537.55078,26303.5,26356.40039,26356.40039,19465000
2018-02-21,26468.40039,26603.94922,26388.5,26572,26572,19584000
2018-02-22,26530.30078,26574.34961,26400.65039,26460.75,26460.75,33133000
2018-02-23,26538.05078,26699.59961,26448.30078,26669.90039,26669.90039,16523000
2018-02-26,26677.84961,26779.75,26610,26645.84961,26645.84961,19991000
2018-02-27,26767.55078,26807.19922,26681.94922,26728.19922,26728.19922,18479000
2018-02-28,26592.55078,26640.55078,26440.40039,26513.69922,26513.69922,24194000
2018-03-01,26489.59961,26589.55078,26380.84961,26492.34961,26492.34961,16275000
2018-03-05,26434.80078,26434.84961,26093.34961,26164.75,26164.75,20211000
2018-03-06,26232.65039,26353.05078,25793.69922,25891.80078,25891.80078,20378000
2018-03-07,25887.09961,26139.30078,25730.80078,26061.09961,26061.09961,26614000
2018-03-08,26165,26262.55078,25883.84961,25953.19922,25953.19922,22767000
2018-03-09,25993,26140,25951.40039,26020.05078,26020.05078,14436000
2018-03-12,26322.15039,26743.15039,26271.05078,26703,26703,28760000
2018-03-13,26694.94922,26817.44922,26482.25,26644.80078,26644.80078,18432000
2018-03-14,26549.09961,26584.40039,26371.84961,26532.15039,26532.15039,16078000
2018-03-15,26479,26638.30078,26341.75,26381.30078,26381.30078,15975000
2018-03-16,26438.5,26438.5,25911.05078,26052.15039,26052.15039,36372000
2018-03-19,26127.84961,26152.55078,25885.94922,25935.80078,25935.80078,23928000
2018-03-20,25864.40039,26084.80078,25860.90039,26044,26044,19195000
2018-03-21,26117.80078,26245.75,26059.80078,26093,26093,24952000
2018-03-22,26126.55078,26228.44922,26009,26036.15039,26036.15039,21100000
2018-03-23,25749.19922,26025.59961,25695.94922,25910.05078,25910.05078,22239000
2018-03-26,25795.05078,26218.40039,25777.94922,26168.94922,26168.94922,24719000
2018-03-27,26300.44922,26362.59961,26132.84961,26300.15039,26300.15039,20572000
2018-03-28,26210.19922,26316.5,26055,26127.40039,26127.40039,27855000
2018-04-02,26169.34961,26573.44922,26151,26501.44922,26501.44922,19597000
2018-04-03,26462.94922,26588.65039,26357.05078,26506.44922,26506.44922,14029000
2018-04-04,26551.34961,26586.25,26375.59961,26448.05078,26448.05078,18929000
2018-04-05,26467.44922,26698.69922,26447.59961,26676.44922,26676.44922,16795000
2018-04-06,26747.05078,26835,26667.90039,26805.90039,26805.90039,15245000
2018-04-09,26811.84961,27140.05078,26803.59961,27107.69922,27107.69922,20812000
2018-04-10,27188.55078,27208.55078,27049.40039,27103.44922,27103.44922,22460000
2018-04-11,27140.40039,27223,26950.75,27159.40039,27159.40039,14391000
2018-04-12,27168.5,27174,26971.25,27041.44922,27041.44922,14769000
2018-04-13,27133.80078,27156.55078,26898.25,26982.90039,26982.90039,14071000
2018-04-16,26932.40039,27295.65039,26924.19922,27267.19922,27267.19922,12348000
2018-04-17,27354.59961,27571.05078,27228,27536.69922,27536.69922,24908000
2018-04-18,27650.44922,28184.25,27589.65039,28016.84961,28016.84961,37251000
2018-04-19,28158.75,28290.69922,28036.5,28173.19922,28173.19922,23764000
2018-04-20,28055.09961,28246.94922,27926.80078,28110.94922,28110.94922,17862000
2018-04-23,28136.59961,28180.65039,28003.90039,28022.05078,28022.05078,17361000
2018-04-24,28130,28282.30078,28009.75,28078.69922,28078.69922,16181000
2018-04-25,28070.75,28138.25,27873.75,28013.09961,28013.09961,14645000
2018-04-26,28102.65039,28399.44922,28010,28342.34961,28342.34961,35731000
2018-04-27,28445.5,28557.94922,28371.5,28433.5,28433.5,17544000
2018-04-30,28483.15039,28832,28479.55078,28772.75,28772.75,14359000
2018-05-02,28870.69922,29133.80078,28697.69922,28818.19922,28818.19922,34644000
2018-05-03,28797.15039,28865.90039,28392.59961,28486.30078,28486.30078,20034000
2018-05-04,28615.5,28657.09961,28104.84961,28177.94922,28177.94922,20570000
2018-05-07,28286.34961,28635.25,28195,28586.5,28586.5,15510000
2018-05-08,28642.40039,28692.90039,28523.19922,28555.15039,28555.15039,20799000
2018-05-09,28481.5,28593.55078,28399.05078,28435.90039,28435.90039,13088000
2018-05-10,28460.75,28580.75,28135.30078,28231.34961,28231.34961,14297000
2018-05-11,28342.15039,28496.75,28213.5,28476,28476,12561000
2018-05-14,28519.90039,28620.40039,28338.69922,28437.09961,28437.09961,27949000
2018-05-15,28546.30078,28669.09961,28292.25,28352.65039,28352.65039,27173000
2018-05-16,28219.59961,28987.5,28200.65039,28866,28866,35433000
2018-05-17,29002.25,29037.09961,28441.59961,28496,28496,26797000
2018-05-18,28469,28985.59961,28320.34961,28852.69922,28852.69922,26117000
2018-05-21,28911.59961,28961.59961,28602.25,28673.69922,28673.69922,23007000
2018-05-22,28623,28757.90039,28528.19922,28593.34961,28593.34961,15467000
2018-05-23,28589.15039,28669.30078,28381.19922,28415.40039,28415.40039,17987000
2018-05-24,28486.59961,28628.15039,28327.44922,28500.25,28500.25,19072000
2018-05-25,28453.34961,28728.05078,28303.09961,28595.80078,28595.80078,23361000
2018-05-28,28746.59961,28889.25,28640.40039,28791.84961,28791.84961,15579000
2018-05-29,28726.55078,28952.55078,28621.69922,28706.09961,28706.09961,18255000
2018-05-30,28591.84961,28705.90039,28506,28658.05078,28658.05078,22765000
2018-05-31,28756.65039,28861.69922,28577.59961,28814.30078,28814.30078,31362000
2018-06-01,28839,28907.40039,28579.65039,28611.40039,28611.40039,17369000
2018-06-04,28669.94922,28678.05078,28325.69922,28394.80078,28394.80078,16490000
2018-06-05,28417.19922,28482.84961,28287.34961,28346.44922,28346.44922,18140000
2018-06-06,28378.09961,28645.84961,28368.5,28602,28602,17741000
2018-06-07,28659.84961,28897.80078,28657.05078,28864.19922,28864.19922,15891000
2018-06-08,28843.05078,28866.44922,28619.55078,28713.5,28713.5,14458000
2018-06-11,28779.30078,29007.05078,28722.19922,28806.30078,28806.30078,21770000
2018-06-12,28844.90039,29122.65039,28794.65039,29060.65039,29060.65039,15921000
2018-06-13,29151.69922,29161.05078,28874.55078,28915.65039,28915.65039,14693000
2018-06-14,28863.5,29016.09961,28773.5,28885.05078,28885.05078,19508000
2018-06-15,28842.65039,28891.55078,28618.90039,28774.55078,28774.55078,24678000
2018-06-18,28807.44922,28904.80078,28673.09961,28711.80078,28711.80078,13867000
2018-06-19,28688.34961,28722.05078,28497.75,28651.59961,28651.59961,21825000
2018-06-20,28684.19922,28721.94922,28456.34961,28519.59961,28519.59961,21211000
2018-06-21,28519.34961,28580.40039,28298,28330.5,28330.5,17027000
2018-06-22,28295.05078,28687.84961,28200.19922,28630.75,28630.75,28877000
2018-06-25,28670.19922,28680.05078,28429.5,28495.65039,28495.65039,22298000
2018-06-26,28494.05078,28868.25,28471.69922,28792.15039,28792.15039,22434000
2018-06-27,28859.19922,28874.09961,28556.30078,28625.15039,28625.15039,24477000
2018-06-28,28590.90039,28676.94922,28318.19922,28411.84961,28411.84961,29400000
2018-06-29,28517.44922,29016.90039,28473.59961,28966,28966,22096000
2018-07-02,29025.30078,29029.69922,28601.19922,28777.5,28777.5,30790000
2018-07-03,28826.55078,29040.09961,28691.75,28973.59961,28973.59961,27134000
2018-07-04,29014.30078,29138.09961,28822.05078,29108.15039,29108.15039,20240000
2018-07-05,29146.40039,29519.90039,29063.90039,29399.15039,29399.15039,27290000
2018-07-06,29385.69922,29555.15039,29262.19922,29344.65039,29344.65039,25982000
2018-07-09,29504.65039,29663.65039,29352.09961,29587.55078,29587.55078,19402000
2018-07-10,29674.09961,29746.75,29549.5,29715.40039,29715.40039,21184000
2018-07-11,29710.90039,29958.09961,29543.05078,29802.59961,29802.59961,23896000
2018-07-12,29862.75,30008.30078,29772.80078,29932.65039,29932.65039,25436000
2018-07-13,29976.25,30036.30078,29546.40039,29629.55078,29629.55078,33307000
2018-07-16,29655.30078,29824.65039,29522.69922,29571.34961,29571.34961,23524000
2018-07-17,29636.34961,29740.25,29231.30078,29273.05078,29273.05078,29082000
2018-07-18,29400.80078,29427.44922,28897.65039,28993.15039,28993.15039,24732000
2018-07-19,29035.40039,29254.19922,28838.19922,29212.5,29212.5,22720000
2018-07-20,29236.25,29374.84961,29080.09961,29281,29281,21408000
2018-07-23,29643.55078,30031.69922,29529.94922,30000.90039,30000.90039,38962000
2018-07-24,30041.15039,30162.59961,29858.09961,30026.15039,30026.15039,28530000
2018-07-25,30000.25,30098.09961,29918.59961,29965.25,29965.25,34329000
2018-07-26,30050.34961,30242.94922,29834.75,30036.25,30036.25,40899000
2018-07-27,30641.59961,31014.80078,30410.90039,30749.34961,30749.34961,90519000
2018-07-30,30787.75,30928.34961,30658.69922,30836.59961,30836.59961,29625000
2018-07-31,30863.25,31038.25,30638.55078,31007.25,31007.25,48753000
2018-08-01,31085.84961,31244.75,30886.44922,31175.09961,31175.09961,49181000
2018-08-02,31137.84961,31364.44922,31003.5,31075.25,31075.25,31565000
2018-08-03,31162.30078,31490.69922,31044.80078,31424.94922,31424.94922,32594000
2018-08-06,31505.94922,31551.34961,31134.94922,31222,31222,22314000
2018-08-07,31304.19922,31328.94922,31083.69922,31140.34961,31140.34961,19909000
2018-08-08,31141.30078,31335.80078,31117.59961,31302.5,31302.5,18327000
2018-08-09,31376,31505.90039,31221.84961,31378.55078,31378.55078,19259000
2018-08-10,31345.94922,31551.5,31269.05078,31474.90039,31474.90039,25125000
2018-08-13,31354.69922,31652,31317.59961,31479.75,31479.75,21769000
2018-08-14,31545.69922,31821.59961,31526.15039,31725.25,31725.25,23493000
2018-08-16,31701.65039,31848.5,31532.05078,31731.25,31731.25,31530000
2018-08-17,31799.19922,32383.19922,31785.94922,32340.05078,32340.05078,41062000
2018-08-20,32422,32466.94922,32291.55078,32379.40039,32379.40039,31050000
2018-08-21,32455.30078,32534.90039,32240.09961,32306.40039,32306.40039,28109000
2018-08-23,32457.59961,32660.59961,32251.94922,32600.25,32600.25,37099000
2018-08-24,32550.15039,32583.5,32217.40039,32385.55078,32385.55078,21473000
2018-08-27,32508.05078,32730.94922,32449.5,32604.09961,32604.09961,17938000
2018-08-28,32650.75,32752,32455.59961,32494.34961,32494.34961,18847000
2018-08-29,32519.19922,32577.19922,32354.75,32429.59961,32429.59961,21241000
2018-08-30,32458.65039,32898.35156,32445.15039,32844,32844,40701000
2018-08-31,32984.35156,33067.14844,32773.80078,32911.55078,32911.55078,34414000
2018-09-03,33167.89844,33167.89844,31978.34961,32109.55078,32109.55078,26091000
2018-09-04,32033.84961,32042.34961,31223.55078,31442.65039,31442.65039,33062000
2018-09-05,31395.15039,31456.65039,30931.80078,31168.84961,31168.84961,26757000
2018-09-06,31299.30078,31377.65039,30952.69922,31157.25,31157.25,20413000
2018-09-07,31241.55078,31438.34961,31009.30078,31354.30078,31354.30078,17249000
2018-09-10,31305.5,31348.15039,30769.80078,30811.59961,30811.59961,25926000
2018-09-11,30845.19922,30874.25,29988.84961,30067.55078,30067.55078,44199000
2018-09-12,30147.5,30873.55078,30029.75,30828.19922,30828.19922,42284000
2018-09-14,30957.19922,31095.5,30834.5,30987.59961,30987.59961,31485000
2018-09-17,30824.80078,30832.65039,30483.5,30559.75,30559.75,16551000
2018-09-18,30647.19922,31049.84961,30568.05078,30893.25,30893.25,24818000
2018-09-19,31027.75,31084.69922,30385.15039,30487.69922,30487.69922,19728000
2018-09-21,30555.84961,30787.05078,29728.65039,30406.90039,30406.90039,41660000
2018-09-24,30510.34961,30572.44922,29415.30078,29749.19922,29749.19922,29254000
2018-09-25,29763.09961,30209.75,29384.34961,30124.34961,30124.34961,28238000
2018-09-26,30352.84961,30352.84961,29507.80078,29682.65039,29682.65039,34320000
2018-09-27,29726.30078,29753.75,29431,29660.25,29660.25,30522000
2018-09-28,29808.09961,29902.25,29372.69922,29757.69922,29757.69922,42492000
2018-10-01,29908.90039,30029.40039,29488.84961,29923.65039,29923.65039,21920000
2018-10-03,29916.34961,29945.75,29444.15039,29498.05078,29498.05078,18906000
2018-10-04,29274.19922,29335.19922,28506.90039,28630.09961,28630.09961,22096000
2018-10-05,28457.30078,28488.59961,27782.40039,27873.80078,27873.80078,37537000
2018-10-08,27957.65039,28087.40039,27421.25,27705.80078,27705.80078,33061000
2018-10-09,27882.94922,27893.75,27013.90039,27149.65039,27149.65039,32395000
2018-10-10,27210.44922,27663.25,27096.90039,27596.5,27596.5,29492000
2018-10-11,26954.69922,27519.30078,26889.65039,27375,27375,27486000
2018-10-12,27655.55078,28291,27617.09961,28153.55078,28153.55078,31599000
2018-10-15,28329.30078,28385.55078,27931.69922,28330.69922,28330.69922,32254000
2018-10-16,28425.30078,28577.75,28124.75,28498.25,28498.25,23764000
2018-10-17,28680.44922,29059.40039,28412.34961,28623.34961,28623.34961,34682000
2018-10-19,28515.65039,28956.75,28476.09961,28845.25,28845.25,20936000
2018-10-22,29062.30078,29116.69922,28729.19922,28797.55078,28797.55078,25976000
2018-10-23,28596.25,28797.69922,28403.44922,28480.59961,28480.59961,22826000
2018-10-24,28680.75,28784.30078,28449.15039,28631,28631,23882000
2018-10-25,28400.94922,28524.69922,28284.40039,28413.59961,28413.59961,33598000
2018-10-26,28485.69922,28502.80078,27832.90039,28013.55078,28013.55078,34161000
2018-10-29,28070.90039,28336.5,27886.90039,28257.5,28257.5,27612000
2018-10-30,28247.40039,28359.30078,28112,28271.30078,28271.30078,25445000
2018-10-31,28305.5,28599.15039,27795.94922,28547.09961,28547.09961,45780000
2018-11-01,28628.25,28718.25,28161.69922,28355.09961,28355.09961,37814000
2018-11-02,28489.75,29091.05078,28489.09961,28836.80078,28836.80078,32737000
2018-11-05,28929.30078,28929.30078,28517,28725.09961,28725.09961,20726000
2018-11-06,28874.25,28875.25,28396.5,28497.09961,28497.09961,22024000
2018-11-07,28759,28776.25,28652.55078,28717.40039,28717.40039,19200000
2018-11-09,28769.40039,28866.55078,28586,28731.05078,28731.05078,30825000
2018-11-12,28783,28839.59961,28479.65039,28536.34961,28536.34961,21684000
2018-11-13,28499.05078,28850.34961,28405,28783.34961,28783.34961,26889000
2018-11-14,28892.59961,29196.15039,28803.59961,29047.90039,29047.90039,22305000
2018-11-15,29134.30078,29277.15039,28900.34961,29020.5,29020.5,27852000
2018-11-16,29099.94922,29266.40039,29041.55078,29153.34961,29153.34961,26522000
2018-11-19,29248.30078,29702.34961,29141.59961,29651.59961,29651.59961,29200000
2018-11-20,29660.19922,29721.09961,29307.94922,29407.65039,29407.65039,20013000
2018-11-21,29425.75,29516.44922,29228.80078,29390.84961,29390.84961,15307000
2018-11-22,29385.65039,29581.05078,29179.75,29244.09961,29244.09961,18660000
2018-11-26,29336.30078,29984.94922,29312.75,29935.5,29935.5,26441000
2018-11-27,29938.15039,29951.80078,29711.94922,29913.44922,29913.44922,21772000
2018-11-28,29952.94922,30151.90039,29578.09961,29682.59961,29682.59961,20661000
2018-11-29,29863.05078,30176.30078,29798.5,30097.94922,30097.94922,28980000
2018-11-30,30226.15039,30438.55078,29924.69922,30126.25,30126.25,29500000
2018-12-03,30312,30526.25,30077.84961,30348.34961,30348.34961,27261000
2018-12-04,30306.05078,30476.44922,30111.09961,30150.69922,30150.69922,20481000
2018-12-05,30056.94922,30101.80078,29745,29936.19922,29936.19922,25362000
2018-12-06,29803.84961,29803.84961,29440.5,29489.30078,29489.30078,24812000
2018-12-07,29606.15039,29745.65039,29530.94922,29673.65039,29673.65039,20648000
2018-12-10,29315.90039,29382.55078,29161.80078,29211.5,29211.5,16810000
2018-12-11,28974.65039,29700.90039,28960.65039,29562.94922,29562.94922,24788000
2018-12-12,29656.34961,30169.40039,29573.65039,30085.40039,30085.40039,27735000
2018-12-13,30286.94922,30489.05078,30179.05078,30291.25,30291.25,34381000
2018-12-14,30166.90039,30406.75,30119.55078,30371.5,30371.5,22205000
2018-12-17,30477.59961,30719.69922,30393.5,30624.19922,30624.19922,25831000
2018-12-18,30566.65039,30652.65039,30426.09961,30589.40039,30589.40039,23870000
2018-12-19,30720.30078,31058.65039,30692.5,30977.25,30977.25,35219000
2018-12-20,30791.65039,31064.34961,30642.15039,30759.94922,30759.94922,18414000
2018-12-21,30798,30886.59961,30157.34961,30199.80078,30199.80078,24032000
2018-12-24,30371.69922,30420.05078,29876.40039,29950.94922,29950.94922,27425000
2018-12-26,29841.19922,30109.09961,29569.80078,29996.25,29996.25,35574000
2018-12-27,30218.25,30431.34961,30148.94922,30377.5,30377.5,35924000
2018-12-28,30354.75,30666.59961,30336.44922,30544,30544,26463000
2018-12-31,30633.84961,30729.05078,30486.5,30516.65039,30516.65039,15478000
2019-01-01,30579.09961,30613.19922,30259.65039,30398.44922,30398.44922,10324000
2019-01-02,30347.59961,30455.09961,29985.80078,30195.19922,30195.19922,23768000
2019-01-03,30187.80078,30479.30078,30122.09961,30189.19922,30189.19922,20217000
2019-01-04,30256.09961,30350.30078,30085.5,30190.19922,30190.19922,20340000
2019-01-07,30440.90039,30491.19922,30241.90039,30282.59961,30282.59961,20899000
2019-01-08,30341.84961,30385.09961,30159.69922,30272,30272,18731000
2019-01-09,30404.69922,30640.69922,30331.05078,30577.34961,30577.34961,24818000
2019-01-10,30614.55078,30774.30078,30519.25,30571.65039,30571.65039,19305000
2019-01-11,30704.44922,30849.25,30611.94922,30759.05078,30759.05078,25794000
2019-01-14,30735.09961,30753,30456.80078,30716.40039,30716.40039,16658000
2019-01-15,30797.19922,31045.90039,30759.90039,31011.05078,31011.05078,20150000
2019-01-16,30995.25,31040.84961,30691,30783.84961,30783.84961,17922000
2019-01-17,30822.30078,30912.80078,30514.94922,30737.25,30737.25,21371000
2019-01-18,30727.80078,30855.94922,30461.30078,30540.34961,30540.34961,21911000
2019-01-21,30626.69922,30727.40039,30403,30485,30485,19605000
2019-01-22,30486.30078,30592.40039,30205.34961,30507.59961,30507.59961,22864000
2019-01-23,30620,30854.55078,29869.75,29991.40039,29991.40039,51981000
2019-01-24,30118.75,30264.55078,29983.40039,30036.75,30036.75,42081000
2019-01-25,30125.80078,30331.09961,29856.25,29938.05078,29938.05078,22428000
2019-01-28,29951.80078,29991.30078,29533.5,29565.55078,29565.55078,19922000
2019-01-29,29561.55078,29842.09961,29488.69922,29758.90039,29758.90039,17782000
2019-01-30,29853.90039,29857.55078,29337.34961,29463.84961,29463.84961,30784000
2019-01-31,29571.80078,29872.75,29450.59961,29800.55078,29800.55078,47908000
2019-02-01,29936.09961,30536.59961,29872.19922,30199.90039,30199.90039,43444000
2019-02-04,30233,30299.34961,29889.19922,30008.90039,30008.90039,19319000
2019-02-05,30023.94922,30053.65039,29695.34961,29759.84961,29759.84961,37339000
2019-02-06,29883.34961,30074.65039,29805.59961,30029,30029,28549000
2019-02-07,30091.65039,30319.5,30034.44922,30266.30078,30266.30078,22339000
2019-02-08,30163.19922,30315.44922,29699.90039,29769.05078,29769.05078,16403000
2019-02-11,29744.5,29842.94922,29320.84961,29728.5,29728.5,24712000
2019-02-12,29767.59961,29817.90039,29483.5,29524,29524,20200000
2019-02-14,29423.80078,29597.30078,29399.94922,29451.44922,29451.44922,21880000
2019-02-15,29542.75,29568.30078,29003.25,29309.09961,29309.09961,51245000
2019-02-18,29238.34961,29348.65039,28887.69922,28965.15039,28965.15039,56594000
2019-02-19,28913.19922,29267.69922,28913.19922,29009.69922,29009.69922,55365000
2019-02-20,29124.34961,29175.69922,28907.59961,29053.40039,29053.40039,19554000
2019-02-21,29092.55078,29229.30078,29024.75,29166.34961,29166.34961,21947000
2019-02-22,29214.59961,29282,29121,29241.19922,29241.19922,22015000
2019-02-25,29294.44922,29362.69922,29165.59961,29327.05078,29327.05078,42227000
2019-02-26,29171,29391.30078,29095.05078,29253.65039,29253.65039,28241000
2019-02-27,29340.84961,29547.84961,29055.59961,29171.94922,29171.94922,30001000
2019-02-28,29375.15039,29375.15039,29180.94922,29262.84961,29262.84961,60223000
2019-03-01,29335.19922,29494.75,29334.44922,29464.90039,29464.90039,23232000
2019-03-05,29559.34961,29726.09961,29371.80078,29649.19922,29649.19922,29030000
2019-03-06,29822.65039,29997.69922,29651.30078,29710.30078,29710.30078,37895000
2019-03-07,29812,30012.90039,29754.19922,29904.05078,29904.05078,26559000
2019-03-08,29920.19922,30071.05078,29777.5,29945.75,29945.75,23274000
2019-03-11,30069.19922,30290.80078,29977.34961,30256.40039,30256.40039,32289000
2019-03-12,30411.34961,30563.75,30387.34961,30480.80078,30480.80078,29801000
2019-03-13,30578.84961,30628.94922,30391.40039,30451.59961,30451.59961,24797000
2019-03-14,30500.25,30516.30078,30166.34961,30467.30078,30467.30078,27752000
2019-03-15,30538.19922,30553.34961,29854.69922,29953.40039,29953.40039,42328000
2019-03-18,30105.5,30192.69922,29971.75,30172.30078,30172.30078,22700000
2019-03-19,30244.59961,30468.84961,30119.84961,30433.15039,30433.15039,30878000
2019-03-20,30491.75,30584.05078,30250.40039,30297.34961,30297.34961,30051000
2019-03-22,30363.59961,30424.69922,30095.69922,30198.84961,30198.84961,21614000
2019-03-25,30065.80078,30065.80078,29792.25,29921.44922,29921.44922,23754000
2019-03-26,29959.59961,30013.90039,29787.94922,29957.80078,29957.80078,22947000
2019-03-27,30012.94922,30202.19922,29821.40039,29891.34961,29891.34961,27272000
2019-03-28,29952.59961,30316.09961,29882.25,30243.25,30243.25,41830000
2019-04-01,30402.59961,30539.40039,30162.15039,30193.15039,30193.15039,22974000
2019-04-02,30237.15039,30295,30024.69922,30073.15039,30073.15039,26884000
2019-04-03,30140,30177.94922,29929.59961,29969,29969,28649000
2019-04-04,29980.59961,30078.34961,29907.34961,29998.69922,29998.69922,20404000
2019-04-05,30057.59961,30100,29801.09961,29869.15039,29869.15039,21563000
2019-04-08,29934.65039,29986.15039,29731.25,29804.44922,29804.44922,15018000
2019-04-09,29834,30038.40039,29787.30078,30019.25,30019.25,16200000
2019-04-10,30052.30078,30133.65039,29948.84961,29994.94922,29994.94922,20128000
2019-04-11,30034,30203.5,29998.30078,30151.15039,30151.15039,26698000
2019-04-12,30205.40039,30582.25,30193.5,30533.69922,30533.69922,36471000
2019-04-15,30670.34961,30751.69922,30455,30547.40039,30547.40039,23623000
2019-04-16,30643.19922,30828.09961,30578.75,30742.59961,30742.59961,20683000
2019-04-18,30785.65039,30811.34961,30532.44922,30558.94922,30558.94922,22804000
2019-04-22,30539.65039,30562.80078,30365.09961,30418.09961,30418.09961,14106000
2019-04-23,30459.80078,30565.15039,30407.59961,30495.05078,30495.05078,19630000
2019-04-24,30493.44922,30678.75,30247.75,30631.25,30631.25,29832000
2019-04-25,30686.94922,30786.15039,30312.19922,30371.30078,30371.30078,38457000
2019-04-26,30446.09961,30511.34961,30298.34961,30440.75,30440.75,14392000
2019-04-30,30442.44922,30628.75,30255.09961,30336.90039,30336.90039,24101000
2019-05-02,30349.5,30442.59961,30030.25,30091.25,30091.25,31139000
2019-05-03,30026,30063.40039,29688.15039,29750.55078,29750.55078,25930000
2019-05-06,29677.05078,29677.05078,29371.09961,29575.84961,29575.84961,19978000
2019-05-07,29742.44922,29910.75,29521,29557.05078,29557.05078,40205000
2019-05-08,29480.69922,29587.44922,29310.40039,29395.69922,29395.69922,26240000
2019-05-09,29296.05078,29550.59961,29217.05078,29474.80078,29474.80078,20225000
2019-05-10,29505.30078,29533.30078,29257.19922,29359.05078,29359.05078,18436000
2019-05-13,29295.94922,29658.55078,28988.55078,29061,29061,48699000
2019-05-14,29105.30078,29406.65039,28996.19922,29235.09961,29235.09961,36929000
2019-05-15,29361,29368.75,29118.55078,29185.09961,29185.09961,36347000
2019-05-16,29258.80078,29344.19922,29032.09961,29228.69922,29228.69922,45065000
2019-05-17,29251.69922,30002.44922,29250.90039,29962.15039,29962.15039,46727000
2019-05-20,30447.05078,30592.84961,30055.5,30547.65039,30547.65039,33027000
2019-05-21,30557.65039,30824.94922,30491.30078,30537.90039,30537.90039,32762000
2019-05-22,30459.65039,30459.65039,30064.25,30247.65039,30247.65039,27293000
2019-05-23,30609.65039,30664,29630.80078,29723.80078,29723.80078,45617000
2019-05-24,29889.80078,30038.30078,29606.84961,29965.40039,29965.40039,29149000
2019-05-27,29994.05078,30129.30078,29948.90039,30105.40039,30105.40039,21432000
2019-05-28,30194.44922,30223.55078,29997.09961,30068.94922,30068.94922,36832000
2019-05-29,30073.59961,30207.75,29960.80078,30014.19922,30014.19922,18426000
2019-05-30,30055.69922,30124.80078,29974.90039,30002.40039,30002.40039,24842000
2019-05-31,30060.94922,30316.75,29756.40039,29850.40039,29850.40039,48778000
2019-06-03,30019.94922,30313.34961,29956.30078,30278.75,30278.75,38563000
2019-06-04,30254.09961,30339.94922,30150.75,30197.94922,30197.94922,36087000
2019-06-06,30313.09961,30375,30010.09961,30057.40039,30057.40039,28037000
2019-06-07,30098.09961,30110.90039,29793.59961,29971.44922,29971.44922,20464000
2019-06-10,30161.40039,30437.25,30117.59961,30360.90039,30360.90039,22484000
2019-06-11,30459.55078,30466.90039,30267.30078,30311.30078,30311.30078,20036000
2019-06-12,30351,30433,30156.90039,30379.25,30379.25,17450000
2019-06-13,30351.5,30389.69922,30162.59961,30354.55078,30354.55078,14876000
2019-06-14,30313.94922,30356,29897.5,29966.09961,29966.09961,16180000
2019-06-17,30019.40039,30020.55078,29657.25,29703.90039,29703.90039,19006000
2019-06-18,29706.30078,29733.55078,29409.84961,29580.75,29580.75,29399000
2019-06-19,29657.5,29789.80078,29473.34961,29585.40039,29585.40039,19742000
2019-06-20,29467.15039,29702.84961,29357.09961,29651.44922,29651.44922,22642000
2019-06-21,29642.80078,29665.69922,29388.5,29423.84961,29423.84961,37627000
2019-06-24,29440.69922,29625.5,29406.84961,29464.19922,29464.19922,41483000
2019-06-25,29424.84961,29618.59961,29285.65039,29552.59961,29552.59961,33852000
2019-06-26,29508.05078,29634.5,29440.84961,29524.09961,29524.09961,31552000
2019-06-27,29591.25,29668.80078,29429.94922,29486.80078,29486.80078,39821000
2019-06-28,29544.19922,29575.25,29446.65039,29546.05078,29546.05078,22333000
2019-07-01,29630.09961,29728.80078,29579.40039,29600.40039,29600.40039,14019000
2019-07-02,29663.34961,29750.90039,29568.75,29710.94922,29710.94922,20226000
2019-07-03,29776.34961,29850.34961,29609.34961,29812.65039,29812.65039,28596000
2019-07-04,29830.44922,29924.75,29754.15039,29889.44922,29889.44922,21259000
2019-07-05,29940.19922,30151.30078,29570.25,29973.25,29973.25,50510000
2019-07-08,29931.80078,29999.94922,29541.80078,29594.65039,29594.65039,23795000
2019-07-09,29539.90039,29550.55078,29259.40039,29321.30078,29321.30078,19743000
2019-07-10,29322.25,29495.80078,29056.55078,29154.05078,29154.05078,19802000
2019-07-11,29201.19922,29370.55078,29166.19922,29293.65039,29293.65039,16524000
2019-07-12,29269.05078,29406.69922,29157,29252,29252,21636000
2019-07-15,29288.94922,29329,29023.84961,29079.90039,29079.90039,17629000
2019-07-16,29101,29420.5,29078.09961,29366.59961,29366.59961,19143000
2019-07-17,29367.94922,29631.69922,29285.69922,29614.25,29614.25,21583000
2019-07-18,29620.5,29674.25,29506.75,29553.90039,29553.90039,23177000
2019-07-19,29665.25,29685.94922,28936.90039,29027.55078,29027.55078,31507000
2019-07-22,29039.05078,29054.75,28580.59961,28714.94922,28714.94922,25802000
2019-07-23,28783,29043,28625.09961,28990.90039,28990.90039,27737000
2019-07-24,28970.59961,29105.05078,28719.65039,28992.5,28992.5,29095000
2019-07-25,29012.40039,29225.25,28931.15039,28983.55078,28983.55078,32751000
